Pokemon,Nat,teamSprite,homeSprite,HP,Atk,Def,SpA,SpD,Spe,Total,Type_I,Type_II,Species,Height,Weight,Ability_I,Ability_Ii,Hidden_Ability,EV_Yield,Egg_Group_I,Egg_Group_Ii,Gender
Sigilyph,561,sigilyph.png,561.png,72,58,80,103,80,97,490,Psychic,Flying,Avianoid Pokemon,Null,14,Wonder Skin,Magic Guard,Tinted Lens,2 SpA,Flying,Null,Null
Yamask,562,yamask.png,562.png,38,30,85,55,65,30,303,Ghost,Null,Spirit Pokemon,Null,1.5,Mummy,Null,Null,1 Def,Mineral,Indeterminate,Null
Yamask-galar,562,yamask-galar.png,562.png,38,55,85,30,65,30,303,Ground,Ghost,Spirit Pokemon,Null,Null,Mummy,Null,Null,Null,Mineral,Indeterminate,Null
Cofagrigus,563,cofagrigus.png,563.png,58,50,145,95,105,30,483,Ghost,Null,Coffin Pokemon,Null,76.5,Mummy,Null,Null,2 Def,Mineral,Indeterminate,Null
Tirtouga,564,tirtouga.png,564.png,54,78,103,53,45,22,355,Water,Rock,Prototurtle Pokemon,Null,16.5,Solid Rock,Sturdy,Swift Swim,1 Def,Water1,Water3,Null
Carracosta,565,carracosta.png,565.png,74,108,133,83,65,32,495,Water,Rock,Prototurtle Pokemon,Null,81,Solid Rock,Sturdy,Swift Swim,2 Def,Water1,Water3,Null
Archen,566,archen.png,566.png,55,112,45,74,45,70,401,Rock,Flying,First Bird Pokemon,Null,9.5,Defeatist,Null,Null,1 Atk,Flying,Water3,Null
Archeops,567,archeops.png,567.png,75,140,65,112,65,110,567,Rock,Flying,First Bird Pokemon,Null,32,Defeatist,Null,Null,2 Atk,Flying,Water3,Null
Trubbish,568,trubbish.png,568.png,50,50,62,40,62,65,329,Poison,Null,Trash Bag Pokemon,Null,31,Stench,Sticky Hold,Aftermath,1 Spe,Mineral,Null,Null
Garbodor,569,garbodor.png,569.png,80,95,82,60,82,75,474,Poison,Null,Trash Heap Pokemon,Null,107.3,Stench,Weak Armor,Aftermath,2 Atk,Mineral,Null,Null
Zorua,570,zorua.png,570.png,40,65,40,80,40,65,330,Dark,Null,Tricky Fox Pokemon,Null,12.5,Illusion,Null,Null,1 SpA,Ground,Null,Null
Zorua-hisui,570,zorua-hisui.png,570.png,35,60,40,85,40,70,330,Normal,Ghost,Tricky Fox Pokemon,Null,Null,Illusion,Null,Null,Null,Ground,Null,Null
Zoroark,571,zoroark.png,571.png,60,105,60,120,60,105,510,Dark,Null,Illusion Fox Pokemon,Null,81.1,Illusion,Null,Null,2 SpA,Ground,Null,Null
Zoroark-hisui,571,zoroark-hisui.png,571.png,60,105,60,120,60,105,510,Normal,Ghost,Illusion Fox Pokemon,Null,Null,Illusion,Null,Null,Null,Ground,Null,Null
Minccino,572,minccino.png,572.png,55,50,40,40,40,75,300,Normal,Null,Chinchilla Pokemon,Null,5.8,Cute Charm,Technician,Skill Link,1 Spe,Ground,Null,Null
Cinccino,573,cinccino.png,573.png,75,95,60,65,60,115,470,Normal,Null,Scarf Pokemon,Null,7.5,Cute Charm,Technician,Skill Link,2 Spe,Ground,Null,Null
Gothita,574,gothita.png,574.png,45,30,50,55,65,45,290,Psychic,Null,Fixation Pokemon,Null,5.8,Frisk,Competitive,Shadow Tag,1 SpD,Humanshape,Null,Null
Gothorita,575,gothorita.png,575.png,60,45,70,75,85,55,390,Psychic,Null,Manipulate Pokemon,Null,18,Frisk,Competitive,Shadow Tag,2 SpD,Humanshape,Null,Null
Gothitelle,576,gothitelle.png,576.png,70,55,95,95,110,65,490,Psychic,Null,Astral Body Pokemon,Null,44,Frisk,Competitive,Shadow Tag,3 SpD,Humanshape,Null,Null
Solosis,577,solosis.png,577.png,45,30,40,105,50,20,290,Psychic,Null,Cell Pokemon,Null,1,Overcoat,Magic Guard,Regenerator,1 SpA,Indeterminate,Null,Null
Duosion,578,duosion.png,578.png,65,40,50,125,60,30,370,Psychic,Null,Mitosis Pokemon,Null,8,Overcoat,Magic Guard,Regenerator,2 SpA,Indeterminate,Null,Null
Reuniclus,579,reuniclus.png,579.png,110,65,75,125,85,30,490,Psychic,Null,Multiplying Pokemon,Null,20.1,Overcoat,Magic Guard,Regenerator,3 SpA,Indeterminate,Null,Null
Ducklett,580,ducklett.png,580.png,62,44,50,44,50,55,305,Water,Flying,Water Bird Pokemon,Null,5.5,Keen Eye,Big Pecks,Hydration,1 HP,Water1,Flying,Null
Swanna,581,swanna.png,581.png,75,87,63,87,63,98,473,Water,Flying,White Bird Pokemon,Null,24.2,Keen Eye,Big Pecks,Hydration,2 Spe,Water1,Flying,Null
Vanillite,582,vanillite.png,582.png,36,50,50,65,60,44,305,Ice,Null,Fresh Snow Pokemon,Null,5.7,Ice Body,Snow Cloak,Weak Armor,1 SpA,Mineral,Null,Null
Vanillish,583,vanillish.png,583.png,51,65,65,80,75,59,395,Ice,Null,Icy Snow Pokemon,Null,41,Ice Body,Snow Cloak,Weak Armor,2 SpA,Mineral,Null,Null
Vanilluxe,584,vanilluxe.png,584.png,71,95,85,110,95,79,535,Ice,Null,Snowstorm Pokemon,Null,57.5,Ice Body,Snow Warning,Weak Armor,3 SpA,Mineral,Null,Null
Deerling,585,deerling.png,585.png,60,60,50,40,50,75,335,Normal,Grass,Season Pokemon,Null,19.5,Chlorophyll,Sap Sipper,Serene Grace,1 Spe,Ground,Null,Null
Sawsbuck,586,sawsbuck.png,586.png,80,100,70,60,70,95,475,Normal,Grass,Season Pokemon,Null,92.5,Chlorophyll,Sap Sipper,Serene Grace,2 Atk,Ground,Null,Null
Emolga,587,emolga.png,587.png,55,75,60,75,60,103,428,Electric,Flying,Sky Squirrel Pokemon,Null,5,Static,Null,Motor Drive,2 Spe,Ground,Null,Null
Karrablast,588,karrablast.png,588.png,50,75,45,40,45,60,315,Bug,Null,Clamping Pokemon,Null,5.9,Swarm,Shed Skin,No Guard,1 Atk,Bug,Null,Null
Escavalier,589,escavalier.png,589.png,70,135,105,60,105,20,495,Bug,Steel,Cavalry Pokemon,Null,33,Swarm,Shell Armor,Overcoat,2 Atk,Bug,Null,Null
Foongus,590,foongus.png,590.png,69,55,45,55,55,15,294,Grass,Poison,Mushroom Pokemon,Null,1,Effect Spore,Null,Regenerator,1 HP,Plant,Null,Null
Amoonguss,591,amoonguss.png,591.png,114,85,70,85,80,30,464,Grass,Poison,Mushroom Pokemon,Null,10.5,Effect Spore,Null,Regenerator,2 HP,Plant,Null,Null
Frillish,592,frillish.png,592.png,55,40,50,65,85,40,335,Water,Ghost,Floating Pokemon,Null,33,Water Absorb,Cursed Body,Damp,1 SpD,Indeterminate,Null,Null
Jellicent,593,jellicent.png,593.png,100,60,70,85,105,60,480,Water,Ghost,Floating Pokemon,Null,135,Water Absorb,Cursed Body,Damp,2 SpD,Indeterminate,Null,Null
Alomomola,594,alomomola.png,594.png,165,75,80,40,45,65,470,Water,Null,Caring Pokemon,Null,31.6,Healer,Hydration,Regenerator,2 HP,Water1,Water2,Null
Joltik,595,joltik.png,595.png,50,47,50,57,50,65,319,Bug,Electric,Attaching Pokemon,Null,0.6,Compound Eyes,Unnerve,Swarm,1 Spe,Bug,Null,Null
Galvantula,596,galvantula.png,596.png,70,77,60,97,60,108,472,Bug,Electric,EleSpider Pokemon,Null,14.3,Compound Eyes,Unnerve,Swarm,2 Spe,Bug,Null,Null
Ferroseed,597,ferroseed.png,597.png,44,50,91,24,86,10,305,Grass,Steel,Thorn Seed Pokemon,Null,18.8,Iron Barbs,Null,Null,1 Def,Plant,Mineral,Null
Ferrothorn,598,ferrothorn.png,598.png,74,94,131,54,116,20,489,Grass,Steel,Thorn Pod Pokemon,Null,110,Iron Barbs,Null,Anticipation,2 Def,Plant,Mineral,Null
Klink,599,klink.png,599.png,40,55,70,45,60,30,300,Steel,Null,Gear Pokemon,Null,21,Plus,Minus,Clear Body,1 Def,Mineral,Null,Null
Klang,600,klang.png,600.png,60,80,95,70,85,50,440,Steel,Null,Gear Pokemon,Null,51,Plus,Minus,Clear Body,2 Def,Mineral,Null,Null
Klinklang,601,klinklang.png,601.png,60,100,115,70,85,90,520,Steel,Null,Gear Pokemon,Null,81,Plus,Minus,Clear Body,3 Def,Mineral,Null,Null
Tynamo,602,tynamo.png,602.png,35,55,40,45,40,60,275,Electric,Null,EleFish Pokemon,Null,0.3,Levitate,Null,Null,1 Spe,Indeterminate,Null,Null
Eelektrik,603,eelektrik.png,603.png,65,85,70,75,70,40,405,Electric,Null,EleFish Pokemon,Null,22,Levitate,Null,Null,2 Atk,Indeterminate,Null,Null
Eelektross,604,eelektross.png,604.png,85,115,80,105,80,50,515,Electric,Null,EleFish Pokemon,Null,80.5,Levitate,Null,Null,3 Atk,Indeterminate,Null,Null
Elgyem,605,elgyem.png,605.png,55,55,55,85,55,30,335,Psychic,Null,Cerebral Pokemon,Null,9,Telepathy,Synchronize,Analytic,1 SpA,Humanshape,Null,Null
Beheeyem,606,beheeyem.png,606.png,75,75,75,125,95,40,485,Psychic,Null,Cerebral Pokemon,Null,34.5,Telepathy,Synchronize,Analytic,2 SpA,Humanshape,Null,Null
Litwick,607,litwick.png,607.png,50,30,55,65,55,20,275,Ghost,Fire,Candle Pokemon,Null,3.1,Flash Fire,Flame Body,Infiltrator,1 SpA,Indeterminate,Null,Null
Lampent,608,lampent.png,608.png,60,40,60,95,60,55,370,Ghost,Fire,Lamp Pokemon,Null,13,Flash Fire,Flame Body,Infiltrator,2 SpA,Indeterminate,Null,Null
Chandelure,609,chandelure.png,609.png,60,55,90,145,90,80,520,Ghost,Fire,Luring Pokemon,Null,34.3,Flash Fire,Flame Body,Infiltrator,3 SpA,Indeterminate,Null,Null
Axew,610,axew.png,610.png,46,87,60,30,40,57,320,Dragon,Null,Tusk Pokemon,Null,18,Rivalry,Mold Breaker,Unnerve,1 Atk,Monster,Dragon,Null
Fraxure,611,fraxure.png,611.png,66,117,70,40,50,67,410,Dragon,Null,Axe Jaw Pokemon,Null,36,Rivalry,Mold Breaker,Unnerve,2 Atk,Dragon,Monster,Null
Haxorus,612,haxorus.png,612.png,76,147,90,60,70,97,540,Dragon,Null,Axe Jaw Pokemon,Null,105.5,Rivalry,Mold Breaker,Unnerve,3 Atk,Monster,Dragon,Null
Cubchoo,613,cubchoo.png,613.png,55,70,40,60,40,40,305,Ice,Null,Chill Pokemon,Null,8.5,Snow Cloak,Slush Rush,Rattled,1 Atk,Ground,Null,Null
Beartic,614,beartic.png,614.png,95,130,80,70,80,50,505,Ice,Null,Freezing Pokemon,Null,260,Snow Cloak,Slush Rush,Swift Swim,2 Atk,Ground,Null,Null
Cryogonal,615,cryogonal.png,615.png,80,50,50,95,135,105,515,Ice,Null,Crystallizing Pokemon,Null,148,Levitate,Null,Null,2 SpD,Mineral,Null,Null
Shelmet,616,shelmet.png,616.png,50,40,85,40,65,25,305,Bug,Null,Snail Pokemon,Null,7.7,Hydration,Shell Armor,Overcoat,1 Def,Bug,Null,Null
Accelgor,617,accelgor.png,617.png,80,70,40,100,60,145,495,Bug,Null,Shell Out Pokemon,Null,25.3,Hydration,Sticky Hold,Unburden,2 Spe,Bug,Null,Null
Stunfisk,618,stunfisk.png,618.png,109,66,84,81,99,32,471,Ground,Electric,Trap Pokemon,Null,11,Static,Limber,Sand Veil,2 HP,Water1,Indeterminate,Null
Stunfisk-galar,618,stunfisk-galar.png,618.png,109,81,99,66,84,32,471,Ground,Steel,Trap Pokemon,Null,Null,Static,Limber,Sand Veil,Null,Water1,Indeterminate,Null
Mienfoo,619,mienfoo.png,619.png,45,85,50,55,50,65,350,Fighting,Null,Martial Arts Pokemon,Null,20,Inner Focus,Regenerator,Reckless,1 Atk,Ground,Humanshape,Null
Mienshao,620,mienshao.png,620.png,65,125,60,95,60,105,510,Fighting,Null,Martial Arts Pokemon,Null,35.5,Inner Focus,Regenerator,Reckless,2 Atk,Ground,Humanshape,Null
Druddigon,621,druddigon.png,621.png,77,120,90,60,90,48,485,Dragon,Null,Cave Pokemon,Null,139,Rough Skin,Sheer Force,Mold Breaker,2 Atk,Monster,Dragon,Null
Golett,622,golett.png,622.png,59,74,50,35,50,35,303,Ground,Ghost,Automaton Pokemon,Null,92,Iron Fist,Klutz,No Guard,1 Atk,Mineral,Null,Null
Golurk,623,golurk.png,623.png,89,124,80,55,80,55,483,Ground,Ghost,Automaton Pokemon,Null,330,Iron Fist,Klutz,No Guard,2 Atk,Mineral,Null,Null
Pawniard,624,pawniard.png,624.png,45,85,70,40,40,60,340,Dark,Steel,Sharp Blade Pokemon,Null,10.2,Defiant,Inner Focus,Pressure,1 Atk,Humanshape,Null,Null
Bisharp,625,bisharp.png,625.png,65,125,100,60,70,70,490,Dark,Steel,Sword Blade Pokemon,Null,70,Defiant,Inner Focus,Pressure,2 Atk,Humanshape,Null,Null
Bouffalant,626,bouffalant.png,626.png,95,110,95,40,95,55,490,Normal,Null,Bash Buffalo Pokemon,Null,94.6,Reckless,Sap Sipper,Soundproof,2 Atk,Ground,Null,Null
Rufflet,627,rufflet.png,627.png,70,83,50,37,50,60,350,Normal,Flying,Eaglet Pokemon,Null,10.5,Keen Eye,Sheer Force,Hustle,1 Atk,Flying,Null,Null
Braviary,628,braviary.png,628.png,100,123,75,57,75,80,510,Normal,Flying,Valiant Pokemon,Null,41,Keen Eye,Sheer Force,Defiant,2 Atk,Flying,Null,Null
Braviary-hisui,628,braviary-hisui.png,628.png,110,83,70,112,70,65,510,Psychic,Flying,Valiant Pokemon,Null,Null,Keen Eye,Sheer Force,Defiant,Null,Flying,Null,Null
Vullaby,629,vullaby.png,629.png,70,55,75,45,65,60,370,Dark,Flying,Diapered Pokemon,Null,9,Big Pecks,Overcoat,Weak Armor,1 Def,Flying,Null,Null
Mandibuzz,630,mandibuzz.png,630.png,110,65,105,55,95,80,510,Dark,Flying,Bone Vulture Pokemon,Null,39.5,Big Pecks,Overcoat,Weak Armor,2 SpA,Flying,Null,Null
Heatmor,631,heatmor.png,631.png,85,97,66,105,66,65,484,Fire,Null,Anteater Pokemon,Null,58,Gluttony,Flash Fire,White Smoke,2 SpA,Ground,Null,Null
Durant,632,durant.png,632.png,58,109,112,48,48,109,484,Bug,Steel,Iron Ant Pokemon,Null,33,Swarm,Hustle,Truant,2 Def,Bug,Null,Null
Deino,633,deino.png,633.png,52,65,50,45,50,38,300,Dark,Dragon,Irate Pokemon,Null,17.3,Hustle,Null,Null,1 Atk,Dragon,Null,Null
Zweilous,634,zweilous.png,634.png,72,85,70,65,70,58,420,Dark,Dragon,Hostile Pokemon,Null,50,Hustle,Null,Null,2 Atk,Dragon,Null,Null
Hydreigon,635,hydreigon.png,635.png,92,105,90,125,90,98,600,Dark,Dragon,Brutal Pokemon,Null,160,Levitate,Null,Null,3 SpA,Dragon,Null,Null
Larvesta,636,larvesta.png,636.png,55,85,55,50,55,60,360,Bug,Fire,Torch Pokemon,Null,28.8,Flame Body,Null,Swarm,1 Atk,Bug,Null,Null
Volcarona,637,volcarona.png,637.png,85,60,65,135,105,100,550,Bug,Fire,Sun Pokemon,Null,46,Flame Body,Null,Swarm,3 SpA,Bug,Null,Null
Cobalion,638,cobalion.png,638.png,91,90,129,90,72,108,580,Steel,Fighting,Iron Will Pokemon,Null,250,Justified,Null,Null,3 Def,No-Eggs,Null,Null
Terrakion,639,terrakion.png,639.png,91,129,90,72,90,108,580,Rock,Fighting,Cavern Pokemon,Null,260,Justified,Null,Null,3 Atk,No-Eggs,Null,Null
Virizion,640,virizion.png,640.png,91,90,72,90,129,108,580,Grass,Fighting,Grassland Pokemon,Null,200,Justified,Null,Null,3 SpD,No-Eggs,Null,Null
Tornadus,641,tornadus.png,641.png,79,115,70,125,80,111,580,Flying,Null,Cyclone Pokemon,Null,63,Prankster,Null,Defiant,3 Atk,No-Eggs,Null,Null
Thundurus,642,thundurus.png,642.png,79,115,70,125,80,111,580,Electric,Flying,Bolt Strike Pokemon,Null,61,Prankster,Null,Defiant,3 Atk,No-Eggs,Null,Null
Reshiram,643,reshiram.png,643.png,100,120,100,150,120,90,680,Dragon,Fire,Vast White Pokemon,Null,330,Turboblaze,Null,Null,3 SpA,No-Eggs,Null,Null
Zekrom,644,zekrom.png,644.png,100,150,120,120,100,90,680,Dragon,Electric,Deep Black Pokemon,Null,345,Teravolt,Null,Null,3 Atk,No-Eggs,Null,Null
Landorus,645,landorus.png,645.png,89,125,90,115,80,101,600,Ground,Flying,Abundance Pokemon,Null,68,Sand Force,Null,Sheer Force,3 SpA,No-Eggs,Null,Null
Kyurem,646,kyurem.png,646.png,125,130,90,130,90,95,660,Dragon,Ice,Boundary Pokemon,Null,325,Pressure,Null,Null,"1 HP, 1 Atk, 1 SpA",No-Eggs,Null,Null
Keldeo,647,keldeo.png,647.png,91,72,90,129,90,108,580,Water,Fighting,Colt Pokemon,Null,48.5,Justified,Null,Null,3 SpA,No-Eggs,Null,Null
Meloetta (A),648,meloetta.png,648.png,100,77,77,128,128,90,600,Normal,Psychic,Melody Pokemon,Null,6.5,Serene Grace,Null,Null,"1 Spe, 1 SpA, 1 SpD",No-Eggs,Null,Null
Genesect,649,genesect.png,649.png,71,120,95,120,95,99,600,Bug,Steel,Paleozoic Pokemon,Null,82.5,Download,Null,Null,"1 Atk, 1 Spe, 1 SpA",No-Eggs,Null,Null
Chespin,650,chespin.png,650.png,56,61,65,48,45,38,313,Grass,Null,Spiny Nut Pokemon,Null,Null,Overgrow,Null,Bulletproof,Null,Ground,Null,Null
Quilladin,651,quilladin.png,651.png,61,78,95,56,58,57,405,Grass,Null,Spiny Armor Pokemon,Null,Null,Overgrow,Null,Bulletproof,Null,Ground,Null,Null
Chesnaught,652,chesnaught.png,652.png,88,107,122,74,75,64,530,Grass,Fighting,Spiny Armor Pokemon,Null,Null,Overgrow,Null,Bulletproof,Null,Ground,Null,Null
Fennekin,653,fennekin.png,653.png,40,45,40,62,60,60,307,Fire,Null,Fox Pokemon,Null,Null,Blaze,Null,Magician,Null,Ground,Null,Null
Braixen,654,braixen.png,654.png,59,59,58,90,70,73,409,Fire,Null,Fox Pokemon,Null,Null,Blaze,Null,Magician,Null,Ground,Null,Null
Delphox,655,delphox.png,655.png,75,69,72,114,100,104,534,Fire,Psychic,Fox Pokemon,Null,Null,Blaze,Null,Magician,Null,Ground,Null,Null
Froakie,656,froakie.png,656.png,41,56,40,62,44,71,314,Water,Null,Bubble Frog Pokemon,Null,Null,Torrent,Null,Protean,Null,Water1,Null,Null
Frogadier,657,frogadier.png,657.png,54,63,52,83,56,97,405,Water,Null,Bubble Frog Pokemon,Null,Null,Torrent,Null,Protean,Null,Water1,Null,Null
Greninja,658,greninja.png,658.png,72,95,67,103,71,122,530,Water,Dark,Ninja Pokemon,Null,Null,Torrent,Null,Protean,Null,Water1,Null,Null
Bunnelby,659,bunnelby.png,659.png,38,36,38,32,36,57,237,Normal,Null,Digging Pokemon,Null,Null,Pickup,Cheek Pouch,Huge Power,Null,Ground,Null,Null
Diggersby,660,diggersby.png,660.png,85,56,77,50,77,78,423,Normal,Ground,Digging Pokemon,Null,Null,Pickup,Cheek Pouch,Huge Power,Null,Ground,Null,Null
Fletchling,661,fletchling.png,661.png,45,50,43,40,38,62,278,Normal,Flying,Tiny Robin Pokemon,Null,Null,Big Pecks,Null,Gale Wings,Null,Flying,Null,Null
Fletchinder,662,fletchinder.png,662.png,62,73,55,56,52,84,382,Fire,Flying,Ember Pokemon,Null,Null,Flame Body,Null,Gale Wings,Null,Flying,Null,Null
Talonflame,663,talonflame.png,663.png,78,81,71,74,69,126,499,Fire,Flying,Scorching Pokemon,Null,Null,Flame Body,Null,Gale Wings,Null,Flying,Null,Null
Scatterbug,664,scatterbug.png,664.png,38,35,40,27,25,35,200,Bug,Null,Scatterdust Pokemon,Null,Null,Shield Dust,Compound Eyes,Friend Guard,Null,Bug,Null,Null
Spewpa,665,spewpa.png,665.png,45,22,60,27,30,29,213,Bug,Null,Scatterdust Pokemon,Null,Null,Shed Skin,Null,Friend Guard,Null,Bug,Null,Null
Vivillon,666,vivillon.png,666.png,80,52,50,90,50,89,411,Bug,Flying,Scale Pokemon,Null,Null,Shield Dust,Compound Eyes,Friend Guard,Null,Bug,Null,Null
Litleo,667,litleo.png,667.png,62,50,58,73,54,72,369,Fire,Normal,Lion Cub Pokemon,Null,Null,Rivalry,Unnerve,Moxie,Null,Ground,Null,Null
Pyroar,668,pyroar.png,668.png,86,68,72,109,66,106,507,Fire,Normal,Royal Pokemon,Null,Null,Rivalry,Unnerve,Moxie,Null,Ground,Null,Null
Flabebe,669,flabebe.png,669.png,44,38,39,61,79,42,303,Fairy,Null,Single Bloom Pokemon,Null,Null,Flower Veil,Null,Symbiosis,Null,Fairy,Null,Null
Floette,670,floette.png,670.png,54,45,47,75,98,52,371,Fairy,Null,Single Bloom Pokemon,Null,Null,Flower Veil,Null,Symbiosis,Null,Fairy,Null,Null
Florges,671,florges.png,671.png,78,65,68,112,154,75,552,Fairy,Null,Garden Pokemon,Null,Null,Flower Veil,Null,Symbiosis,Null,Fairy,Null,Null
Skiddo,672,skiddo.png,672.png,66,65,48,62,57,52,350,Grass,Null,Mount Pokemon,Null,Null,Sap Sipper,Null,Grass Pelt,Null,Ground,Null,Null
Gogoat,673,gogoat.png,673.png,123,100,62,97,81,68,531,Grass,Null,Mount Pokemon,Null,Null,Sap Sipper,Null,Grass Pelt,Null,Ground,Null,Null
Pancham,674,pancham.png,674.png,67,82,62,46,48,43,348,Fighting,Null,Playful Pokemon,Null,Null,Iron Fist,Mold Breaker,Scrappy,Null,Ground,Humanshape,Null
Pangoro,675,pangoro.png,675.png,95,124,78,69,71,58,495,Fighting,Dark,Daunting Pokemon,Null,Null,Iron Fist,Mold Breaker,Scrappy,Null,Ground,Humanshape,Null
Furfrou,676,furfrou.png,676.png,75,80,60,65,90,102,472,Normal,Null,Poodle Pokemon,Null,Null,Fur Coat,Null,Null,Null,Ground,Null,Null
Espurr,677,espurr.png,677.png,62,48,54,63,60,68,355,Psychic,Null,Restraint Pokemon,Null,Null,Keen Eye,Infiltrator,Own Tempo,Null,Ground,Null,Null
Meowstic,678,meowstic.png,678.png,74,48,76,83,81,104,466,Psychic,Null,Constraint Pokemon,Null,Null,Keen Eye,Infiltrator,Prankster,Null,Ground,Null,Null
Honedge,679,honedge.png,679.png,45,80,100,35,37,28,325,Steel,Ghost,Sword Pokemon,Null,Null,No Guard,Null,Null,Null,Mineral,Null,Null
Doublade,680,doublade.png,680.png,59,110,150,45,49,35,448,Steel,Ghost,Sword Pokemon,Null,Null,No Guard,Null,Null,Null,Mineral,Null,Null
Aegislash,681,aegislash.png,681.png,60,50,140,50,140,60,500,Steel,Ghost,Royal Sword Pokemon,Null,Null,Stance Change,Null,Null,Null,Mineral,Null,Null
Spritzee,682,spritzee.png,682.png,78,52,60,63,65,23,341,Fairy,Null,Perfume Pokemon,Null,Null,Healer,Null,Aroma Veil,Null,Fairy,Null,Null
Aromatisse,683,aromatisse.png,683.png,101,72,72,99,89,29,462,Fairy,Null,Fragrance Pokemon,Null,Null,Healer,Null,Aroma Veil,Null,Fairy,Null,Null
Swirlix,684,swirlix.png,684.png,62,48,66,59,57,49,341,Fairy,Null,Cotton Candy Pokemon,Null,Null,Sweet Veil,Null,Unburden,Null,Fairy,Null,Null
Slurpuff,685,slurpuff.png,685.png,82,80,86,85,75,72,480,Fairy,Null,Meringue Pokemon,Null,Null,Sweet Veil,Null,Unburden,Null,Fairy,Null,Null
Inkay,686,inkay.png,686.png,53,54,53,37,46,45,288,Dark,Psychic,Revolving Pokemon,Null,Null,Contrary,Suction Cups,Infiltrator,Null,Water1,Water2,Null
Malamar,687,malamar.png,687.png,86,92,88,68,75,73,482,Dark,Psychic,Overturning Pokemon,Null,Null,Contrary,Suction Cups,Infiltrator,Null,Water1,Water2,Null
Binacle,688,binacle.png,688.png,42,52,67,39,56,50,306,Rock,Water,Two-Handed Pokemon,Null,Null,Tough Claws,Sniper,Pickpocket,Null,Water3,Null,Null
Barbaracle,689,barbaracle.png,689.png,72,105,115,54,86,68,500,Rock,Water,Collective Pokemon,Null,Null,Tough Claws,Sniper,Pickpocket,Null,Water3,Null,Null
Skrelp,690,skrelp.png,690.png,50,60,60,60,60,30,320,Poison,Water,Mock Kelp Pokemon,Null,Null,Poison Point,Poison Touch,Adaptability,Null,Water1,Dragon,Null
Dragalge,691,dragalge.png,691.png,65,75,90,97,123,44,494,Poison,Dragon,Mock Kelp Pokemon,Null,Null,Poison Point,Poison Touch,Adaptability,Null,Water1,Dragon,Null
Clauncher,692,clauncher.png,692.png,50,53,62,58,63,44,330,Water,Null,Water Gun Pokemon,Null,Null,Mega Launcher,Null,Null,Null,Water1,Water3,Null
Clawitzer,693,clawitzer.png,693.png,71,73,88,120,89,59,500,Water,Null,Howitzer Pokemon,Null,Null,Mega Launcher,Null,Null,Null,Water1,Water3,Null
Helioptile,694,helioptile.png,694.png,44,38,33,61,43,70,289,Electric,Normal,Generator Pokemon,Null,Null,Dry Skin,Sand Veil,Solar Power,Null,Monster,Dragon,Null
Heliolisk,695,heliolisk.png,695.png,62,55,52,109,94,109,481,Electric,Normal,Generator Pokemon,Null,Null,Dry Skin,Sand Veil,Solar Power,Null,Monster,Dragon,Null
Tyrunt,696,tyrunt.png,696.png,58,89,77,45,45,48,362,Rock,Dragon,Royal Heir Pokemon,Null,Null,Strong Jaw,Null,Sturdy,Null,Monster,Dragon,Null
Tyrantrum,697,tyrantrum.png,697.png,82,121,119,69,59,71,521,Rock,Dragon,Despot Pokemon,Null,Null,Strong Jaw,Null,Rock Head,Null,Monster,Dragon,Null
Amaura,698,amaura.png,698.png,77,59,50,67,63,46,362,Rock,Ice,Tundra Pokemon,Null,Null,Refrigerate,Null,Snow Warning,Null,Monster,Null,Null
Aurorus,699,aurorus.png,699.png,123,77,72,99,92,58,521,Rock,Ice,Tundra Pokemon,Null,Null,Refrigerate,Null,Snow Warning,Null,Monster,Null,Null
Sylveon,700,sylveon.png,700.png,95,65,65,110,130,60,525,Fairy,Null,Intertwining Pokemon,Null,Null,Cute Charm,Null,Pixilate,Null,Ground,Null,Null
Hawlucha,701,hawlucha.png,701.png,78,92,75,74,63,118,500,Fighting,Flying,Wrestling Pokemon,Null,Null,Limber,Unburden,Mold Breaker,Null,Flying,Humanshape,Null
Dedenne,702,dedenne.png,702.png,67,58,57,81,67,101,431,Electric,Fairy,Antenna Pokemon,Null,Null,Cheek Pouch,Pickup,Plus,Null,Ground,Fairy,Null
Carbink,703,carbink.png,703.png,50,50,150,50,150,50,500,Rock,Fairy,Jewel Pokemon,Null,Null,Clear Body,Null,Sturdy,Null,Mineral,Fairy,Null
Goomy,704,goomy.png,704.png,45,50,35,55,75,40,300,Dragon,Null,Soft Tissue Pokemon,Null,Null,Sap Sipper,Hydration,Gooey,Null,Dragon,Null,Null
Sliggoo-hisui,705,sliggoo-hisui.png,705.png,58,75,83,83,113,40,452,Steel,Dragon,Soft Tissue Pokemon,Null,Null,Sap Sipper,Hydration,Gooey,Null,Dragon,Null,Null
Sliggoo,705,sliggoo.png,705.png,68,75,53,83,113,60,452,Dragon,Null,Soft Tissue Pokemon,Null,Null,Sap Sipper,Hydration,Gooey,Null,Dragon,Null,Null
Goodra-hisui,706,goodra-hisui.png,706.png,80,100,100,110,150,60,600,Steel,Dragon,Dragon Pokemon,Null,Null,Sap Sipper,Hydration,Gooey,Null,Dragon,Null,Null
Goodra,706,goodra.png,706.png,90,100,70,110,150,80,600,Dragon,Null,Dragon Pokemon,Null,Null,Sap Sipper,Hydration,Gooey,Null,Dragon,Null,Null
Klefki,707,klefki.png,707.png,57,80,91,80,87,75,470,Steel,Fairy,Key Ring Pokemon,Null,Null,Prankster,Null,Magician,Null,Mineral,Null,Null
